company_id,company_name,domain,origins,source_count,primary_source_type,primary_source_url,primary_source_quote,all_sources,notes
c323,TP7 AI Robotics,tp7.ai,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Dual-arm mobile AI robots learning tasks by observation,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c351,Trener Robotics,,2a,1,news_eu,https://newmarketpitch.com/blogs/news/robotics-funding-news,AI robot skills platform for manufacturing,https://newmarketpitch.com/blogs/news/robotics-funding-news,Norway/US $26M Series A
c324,Ubiros,ubiros.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Robotic soft grippers for food and beverage,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c283,Ultra,,2a,1,yc,https://techcrunch.com/2024/09/25/13-companies-from-yc-demo-day-1-that-are-worth-paying-attention-to/,Robots to package and label ecommerce products before shipping,https://techcrunch.com/2024/09/25/13-companies-from-yc-demo-day-1-that-are-worth-paying-attention-to/,YC S24 manipulation
c325,URBX,urbx.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Third-party logistics flexible fulfillment,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c274,Valgo,valgo.dev,2a,1,yc,https://valgo.dev/,Algorithmic safety validation tools for autonomy,https://valgo.dev/,YC W26 autonomy validation
c339,Veo Robotics,veobot.com,2a,1,vc_portfolio,https://www.gv.com/portfolio/,Industrial robot safety,https://www.gv.com/portfolio/,GV portfolio
c263,Verne Robotics,vernerobotics.com,2a,1,yc,https://www.extruct.ai/data-room/ycombinator-companies-s25/,AI models that teach robots new skills in hours,https://www.extruct.ai/data-room/ycombinator-companies-s25/,YC S25 robot learning
c375,Verobotics,verobotics.com,2b,1,israel_news,https://finance.yahoo.com/news/israeli-firm-verobotics-pushes-ai-093000560.html,"Verobotics specializes in autonomous robots for cleaning and inspection of high-rise building exteriors, equipped with AI and cameras.",https://finance.yahoo.com/news/israeli-firm-verobotics-pushes-ai-093000560.html,Tel Aviv facade-cleaning robotics; OurCrowd portfolio — niche application
c399,Virtuoso Surgical,virtuososurgical.net,2d,1,surgical,https://virtuososurgical.net/2025/01/13/virtuoso-surgical-robot-helps-enable-innovative-arpa-h-project-on-artificial-intelligence/,Virtuoso Surgical Robot Helps Enable Innovative ARPA-H Project on Artificial Intelligence,https://virtuososurgical.net/2025/01/13/virtuoso-surgical-robot-helps-enable-innovative-arpa-h-project-on-artificial-intelligence/,Robotically controlled endoscopic surgical system; ARPA-H AI project participant
c277,Voltair,voltairlabs.com,2a,1,yc,https://voltairlabs.com/,Self Charging Drones grid inspection,https://voltairlabs.com/,YC W26 drone
c326,Whelix,whelix.co,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Intelligent wet lab automation robots,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c393,WIRobotics,wirobotics.com,2b,1,korea_news,https://www.prnewswire.com/news-releases/south-koreas-wirobotics-takes-the-spotlight-at-ces-2025-plans-global-expansion-302350400.html,WIRobotics established June 2021 by ex-Samsung engineers. 17.6B won investment. WIM CES Innovation Award 2025 — wearable robotics; 500 units sold in 8 months.,https://www.prnewswire.com/news-releases/south-koreas-wirobotics-takes-the-spotlight-at-ces-2025-plans-global-expansion-302350400.html,Korea wearable robotics + service; CES 2025 winner
c327,XYZ Robotics,xyzrobotics.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,AI-powered mobile manipulation for truck loading and warehouse picking,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c328,Yard,yard.bot,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Fleet of electric autonomous robots for sustainable lawn care,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c282,Yondu,,2a,1,yc,https://techcrunch.com/2024/09/25/13-companies-from-yc-demo-day-1-that-are-worth-paying-attention-to/,Yondu is making robots to stock grocery shelves,https://techcrunch.com/2024/09/25/13-companies-from-yc-demo-day-1-that-are-worth-paying-attention-to/,YC S24 manipulation
c258,Zeon Systems,zeonsystems.ai,2a,1,yc,https://www.extruct.ai/ycombinator-companies/x25/,AI-driven robotics to automate manual tasks in scientific laboratories,https://www.extruct.ai/ycombinator-companies/x25/,YC X25 lab automation
c436,Zeroth Robotics,zeroth0.com,2e,1,stealth_emerging,https://theaiinsider.tech/2026/01/05/zeroth-robotics-emerges-from-stealth-enters-u-s-market-debuts-lineup-of-interactive-ai-robots/,"Zeroth Robotics has emerged from stealth to enter the U.S. market, unveiling a five-robot lineup spanning home, developer, and light commercial use",https://theaiinsider.tech/2026/01/05/zeroth-robotics-emerges-from-stealth-enters-u-s-market-debuts-lineup-of-interactive-ai-robots/,Founded 2024; humanoid Jupiter + 5-robot lineup; embodied AI
